"virus_strain","serum_strain","serum_id","source","titer","virusYear","serumYear","cluster","color"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/VIETNAM/BIDV1329/2006",1,"agm_3mo",93,2007,2006,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/VIETNAM/BIDV1817/2007",1,"agm_3mo",120,2007,2007,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_3mo",11,2007,1999,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV1/MYANMAR/61117/2005",1,"agm_3mo",16,2007,2005,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV2/VIETNAM/BIDV735/2006",2,"agm_3mo",14,2007,2006,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/NICARAGUA/BIDV4753/2009",1,"agm_3mo",25,2007,2009,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/CAMBODIA/AC23/2011",1,"agm_3mo",65,2007,2011,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/PUERTO_RICO/429965/2006",1,"agm_3mo",130,2007,2006,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/MYANMAR/80931/2008",1,"agm_3mo",45,2007,2008,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV4/CAMBODIA/NA/2010",1,"agm_3mo",12,2007,2010,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV4/MALAYSIA/P731120/1973",1,"agm_3mo",11,2007,1973,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV4/BRAZIL/NA/2012",1,"agm_3mo",11,2007,2012,"DENV3","#e31a1c"
"DENV4/BRAZIL/NA/2012","DENV2/TONGA/DELTA30/1974",1,"agm_3mo",10,2012,1974,"DENV4","#ff7f00"
"DENV4/BRAZIL/NA/2012","DENV2/PERU/IQT2913/1996",1,"agm_3mo",10,2012,1996,"DENV4","#ff7f00"
"DENV4/BRAZIL/NA/2012","DENV2/VIETNAM/BIDV735/2006",1,"agm_3mo",11,2012,2006,"DENV4","#ff7f00"
"DENV4/BRAZIL/NA/2012","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_3mo",20,2012,1999,"DENV4","#ff7f00"
"DENV4/BRAZIL/NA/2012","DENV4/NICARAGUA/703/1999",1,"agm_3mo",33,2012,1999,"DENV4","#ff7f00"
"DENV4/BRAZIL/NA/2012","DENV4/BRAZIL/NA/2012",1,"agm_3mo",13,2012,2012,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV1/PERU/IQT6152/2000",1,"agm_3mo",10,2011,2000,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV4/CAMBODIA/NA/2010",1,"agm_3mo",34,2011,2010,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV4/CAMBODIA/AC33/2011",1,"agm_3mo",15,2011,2011,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV4/NICARAGUA/703/1999",1,"agm_3mo",15,2011,1999,"DENV4","#ff7f00"
"DENV4/CAMBODIA/NA/2010","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_3mo",10,2010,2006,"DENV4","#ff7f00"
"DENV4/CAMBODIA/NA/2010","DENV2/VIETNAM/AC21/2003",1,"agm_3mo",11,2010,2003,"DENV4","#ff7f00"
"DENV4/CAMBODIA/NA/2010","DENV4/CAMBODIA/NA/2010",1,"agm_3mo",34,2010,2010,"DENV4","#ff7f00"
"DENV4/CAMBODIA/NA/2010","DENV4/CAMBODIA/AC33/2011",1,"agm_3mo",14,2010,2011,"DENV4","#ff7f00"
"DENV4/CAMBODIA/NA/2010","DENV4/NICARAGUA/703/1999",1,"agm_3mo",20,2010,1999,"DENV4","#ff7f00"
"DENV4/DOMINICA/814669DELTA30/1981","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_3mo",14,1981,1999,"DENV4","#ff7f00"
"DENV4/DOMINICA/814669DELTA30/1981","DENV4/INDONESIA/AC36/1973",1,"agm_3mo",15,1981,1973,"DENV4","#ff7f00"
"DENV4/DOMINICA/814669DELTA30/1981","DENV4/CAMBODIA/AC33/2011",1,"agm_3mo",26,1981,2011,"DENV4","#ff7f00"
"DENV4/DOMINICA/814669DELTA30/1981","DENV4/NICARAGUA/703/1999",1,"agm_3mo",44,1981,1999,"DENV4","#ff7f00"
"DENV4/DOMINICA/814669DELTA30/1981","DENV4/BRAZIL/NA/2012",1,"agm_3mo",16,1981,2012,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_3mo",24,1973,1999,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/INDONESIA/AC36/1973",1,"agm_3mo",22,1973,1973,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/CAMBODIA/NA/2010",1,"agm_3mo",16,1973,2010,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/CAMBODIA/AC33/2011",1,"agm_3mo",23,1973,2011,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/MYANMAR/81087/2008",1,"agm_3mo",11,1973,2008,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/NICARAGUA/703/1999",1,"agm_3mo",67,1973,1999,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/BRAZIL/NA/2012",1,"agm_3mo",11,1973,2012,"DENV4","#ff7f00"
"DENV4/NICARAGUA/703/1999","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_3mo",15,1999,1999,"DENV4","#ff7f00"
"DENV4/NICARAGUA/703/1999","DENV4/INDONESIA/AC36/1973",1,"agm_3mo",13,1999,1973,"DENV4","#ff7f00"
"DENV4/NICARAGUA/703/1999","DENV4/CAMBODIA/AC33/2011",1,"agm_3mo",12,1999,2011,"DENV4","#ff7f00"
"DENV4/NICARAGUA/703/1999","DENV4/NICARAGUA/703/1999",1,"agm_3mo",27,1999,1999,"DENV4","#ff7f00"
"DENV4/NICARAGUA/703/1999","DENV4/BRAZIL/NA/2012",1,"agm_3mo",14,1999,2012,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_3mo",10,1998,2006,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_3mo",27,1998,1999,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/INDONESIA/AC36/1973",1,"agm_3mo",22,1998,1973,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/CAMBODIA/AC33/2011",1,"agm_3mo",13,1998,2011,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/NICARAGUA/703/1999",1,"agm_3mo",42,1998,1999,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/BRAZIL/NA/2012",1,"agm_3mo",20,1998,2012,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_3mo",10,1999,1999,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/BRAZIL/NA/2012",1,"agm_3mo",14,1999,2012,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_3mo",13,1978,2006,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV2/VIETNAM/AC21/2003",1,"agm_3mo",15,1978,2003,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV2/VIETNAM/AC20/2003",1,"agm_3mo",12,1978,2003,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV2/NICARAGUA/BIDV533/2005",1,"agm_3mo",10,1978,2005,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV2/VIETNAM/BIDV735/2006",1,"agm_3mo",11,1978,2006,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV3/FIJI/29472/1992",1,"agm_3mo",12,1978,1992,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV3/VIETNAM/BIDV1329/2006",1,"agm_3mo",13,1978,2006,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV3/VIETNAM/BIDV1817/2007",1,"agm_3mo",15,1978,2007,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_3mo",35,1978,1999,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV4/INDONESIA/AC36/1973",1,"agm_3mo",25,1978,1973,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_3mo",11,1973,2006,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV3/FIJI/29472/1992",1,"agm_3mo",12,1973,1992,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/CAMBODIA/NA/2010",1,"agm_3mo",16,1973,2010,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/CAMBODIA/AC33/2011",1,"agm_3mo",11,1973,2011,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/NICARAGUA/703/1999",1,"agm_3mo",18,1973,1999,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_3mo",14,1985,2006,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/VIETNAM/AC21/2003",1,"agm_3mo",14,1985,2003,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/VIETNAM/AC20/2003",1,"agm_3mo",12,1985,2003,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/VIETNAM/BIDV735/2006",1,"agm_3mo",11,1985,2006,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV3/VIETNAM/BIDV1329/2006",1,"agm_3mo",13,1985,2006,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV3/VIETNAM/BIDV1817/2007",1,"agm_3mo",12,1985,2007,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_3mo",37,1985,1999,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/INDONESIA/AC36/1973",1,"agm_3mo",26,1985,1973,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV1/CAMBODIA/BIDV1991/2003",1,"agm_3mo",11,1985,2003,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/CAMBODIA/NA/2010",1,"agm_3mo",28,1985,2010,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/CAMBODIA/AC33/2011",1,"agm_3mo",19,1985,2011,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/BRAZIL/NA/2012",1,"agm_3mo",44,1985,2012,"DENV4","#ff7f00"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",74,2010,2008,"DENV1","#1f78b4"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_5mo",25,2010,2006,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1995/2003","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",107,2003,2008,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1995/2003","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_5mo",47,2003,2006,"DENV1","#1f78b4"
"DENV1/NAURU/WESTERNPACIFICDELTA30/1974","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",65,1974,2008,"DENV1","#1f78b4"
"DENV1/NAURU/WESTERNPACIFICDELTA30/1974","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_5mo",33,1974,2006,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",167,2006,2008,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_5mo",55,2006,2006,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",1,"agm_5mo",13,1964,1974,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",408,1964,2008,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_5mo",472,1964,2006,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV2/TONGA/DELTA30/1974",1,"agm_5mo",19,1964,1974,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",10,1964,2003,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV3/FIJI/29472/1992",1,"agm_5mo",15,1964,1992,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV3/VIETNAM/BIDV1329/2006",1,"agm_5mo",11,1964,2006,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV3/VIETNAM/BIDV1817/2007",1,"agm_5mo",15,1964,2007,"DENV1","#1f78b4"
"DENV1/VENEZUELA/OBT1298/2000","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",103,2000,2008,"DENV1","#1f78b4"
"DENV1/VENEZUELA/OBT1298/2000","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_5mo",44,2000,2006,"DENV1","#1f78b4"
"DENV1/VIETNAM/BIDV1937/2008","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",1,"agm_5mo",17,2008,1974,"DENV1","#1f78b4"
"DENV1/VIETNAM/BIDV1937/2008","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",213,2008,2008,"DENV1","#1f78b4"
"DENV1/VIETNAM/BIDV1937/2008","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_5mo",131,2008,2006,"DENV1","#1f78b4"
"DENV1/VIETNAM/BIDV1937/2008","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",10,2008,2003,"DENV1","#1f78b4"
"DENV1/VIETNAM/BIDV1937/2008","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",14,2008,2006,"DENV1","#1f78b4"
"DENV2/BRAZIL/BR161/2004","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",12,2004,2003,"DENV2","#33a02c"
"DENV2/BRAZIL/BR161/2004","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",15,2004,2006,"DENV2","#33a02c"
"DENV2/BRAZIL/BR161/2004","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",239,2004,2006,"DENV2","#33a02c"
"DENV2/CAMBODIA/BIDV3924/2008","DENV2/VIETNAM/AC21/2003",1,"agm_5mo",10,2008,2003,"DENV2","#33a02c"
"DENV2/CAMBODIA/BIDV3924/2008","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",13,2008,2003,"DENV2","#33a02c"
"DENV2/CAMBODIA/BIDV3924/2008","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",24,2008,2006,"DENV2","#33a02c"
"DENV2/CAMBODIA/BIDV3924/2008","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",216,2008,2006,"DENV2","#33a02c"
"DENV2/CAMBODIA/BIDV4265/2007","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",13,2007,2006,"DENV2","#33a02c"
"DENV2/CAMBODIA/BIDV4265/2007","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",140,2007,2006,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",11,2000,2008,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",15,2000,2003,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",23,2000,2006,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/PERU/IQT2913/1996",1,"agm_5mo",12,2000,1996,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",531,2000,2006,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/MALAYSIA/DKD811/2008",1,"agm_5mo",19,2000,2008,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",14,1974,2003,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/NICARAGUA/BIDV533/2005",1,"agm_5mo",11,1974,2005,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",15,1974,2006,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",383,1974,2006,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",16,2008,2008,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",14,2008,2003,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",13,2008,2006,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/PERU/IQT2913/1996",1,"agm_5mo",12,2008,1996,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",86,2008,2006,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/MALAYSIA/DKD811/2008",1,"agm_5mo",18,2008,2008,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",16,1944,2008,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",24,1944,2003,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/NICARAGUA/BIDV533/2005",1,"agm_5mo",15,1944,2005,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",23,1944,2006,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",434,1944,2006,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/MALAYSIA/DKD811/2008",1,"agm_5mo",16,1944,2008,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",17,2005,2008,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/VIETNAM/AC21/2003",1,"agm_5mo",12,2005,2003,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",31,2005,2003,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/NICARAGUA/BIDV533/2005",1,"agm_5mo",12,2005,2005,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",27,2005,2006,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/PERU/IQT2913/1996",1,"agm_5mo",14,2005,1996,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",228,2005,2006,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/MALAYSIA/DKD811/2008",1,"agm_5mo",11,2005,2008,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",29,2006,2003,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/NICARAGUA/BIDV533/2005",1,"agm_5mo",22,2006,2005,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",43,2006,2006,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/PERU/IQT2913/1996",1,"agm_5mo",12,2006,1996,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",523,2006,2006,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/MALAYSIA/DKD811/2008",1,"agm_5mo",32,2006,2008,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",17,1996,2008,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/TONGA/DELTA30/1974",1,"agm_5mo",12,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",31,1996,2003,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",25,1996,2006,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/PERU/IQT2913/1996",1,"agm_5mo",10,1996,1996,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",222,1996,2006,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/MALAYSIA/DKD811/2008",1,"agm_5mo",16,1996,2008,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",1,"agm_5mo",14,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/TONGA/DELTA30/1974",1,"agm_5mo",13,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/VIETNAM/AC21/2003",1,"agm_5mo",13,1974,2003,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",44,1974,2003,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/NICARAGUA/BIDV533/2005",1,"agm_5mo",24,1974,2005,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",48,1974,2006,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/PERU/IQT2913/1996",1,"agm_5mo",13,1974,1996,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",394,1974,2006,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/MALAYSIA/DKD811/2008",1,"agm_5mo",35,1974,2008,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV3/FIJI/29472/1992",1,"agm_5mo",17,1974,1992,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV3/VIETNAM/BIDV1817/2007",1,"agm_5mo",11,1974,2007,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",27,2006,2003,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",32,2006,2006,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/PERU/IQT2913/1996",1,"agm_5mo",11,2006,1996,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/VIETNAM/BIDV735/2006",1,"agm_5mo",816,2006,2006,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/MALAYSIA/DKD811/2008",1,"agm_5mo",18,2006,2008,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",1,"agm_5mo",29,2003,1974,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",17,2003,2008,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_5mo",93,2003,2006,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV2/TONGA/DELTA30/1974",1,"agm_5mo",21,2003,1974,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV2/VIETNAM/AC21/2003",1,"agm_5mo",265,2003,2003,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",92,2003,2003,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV2/NICARAGUA/BIDV533/2005",1,"agm_5mo",76,2003,2005,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",173,2003,2006,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV2/PERU/IQT2913/1996",1,"agm_5mo",22,2003,1996,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV2/MALAYSIA/DKD811/2008",1,"agm_5mo",64,2003,2008,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV3/FIJI/29472/1992",1,"agm_5mo",19,2003,1992,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV3/VIETNAM/BIDV1329/2006",1,"agm_5mo",16,2003,2006,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV3/VIETNAM/BIDV1817/2007",1,"agm_5mo",32,2003,2007,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_5mo",17,2003,1999,"DENV2","#33a02c"
"DENV2/VIETNAM/AC20/2003","DENV1/VIETNAM/BIDV1937/2008",1,"agm_5mo",16,2003,2008,"DENV2","#33a02c"
"DENV2/VIETNAM/AC20/2003","DENV2/VIETNAM/AC20/2003",1,"agm_5mo",17,2003,2003,"DENV2","#33a02c"
"DENV2/VIETNAM/AC20/2003","DENV2/NICARAGUA/BIDV533/2005",1,"agm_5mo",19,2003,2005,"DENV2","#33a02c"
"DENV2/VIETNAM/AC20/2003","DENV2/NICARAGUA/BIDV571/2006",1,"agm_5mo",21,2003,2006,"DENV2","#33a02c"
"DENV2/VIETNAM/AC20/2003","DENV2/PERU/IQT2913/1996",1,"agm_5mo",13,2003,1996,"DENV2","#33a02c"
