"Virus","Antibody","raw_value","distance","Subtype","Country","virusYear"
"0013095_2_11","PGT121",">35.0045503806109",">5.2152121594555","C","INDIA",2000
"0013095_2_11","PGT128",">42.4171449122036",">5.44492681717403","C","INDIA",2000
"0013095_2_11","PGT145","15.3462700302828","4.04303418036146","C","INDIA",2000
"0013095_2_11","VRC01","0.0870872743308935","0.151710898217911","C","INDIA",2000
"0013095_2_11","VRC07","0.0147772432368748","0.0271234858444173","C","INDIA",2000
"0013095_2_11","VRC07-523-LS","0.0153011062284355","0.0271836015090204","C","INDIA",2000
"0013095_2_11","VRC13","2.66556433542538","1.92997281796683","C","INDIA",2000
"0013095_2_11","VRC26.08","0.021358946322717","0.0806342455584829","C","INDIA",2000
"0013095_2_11","VRC26.25","0.062789082175767","0.119722510247466","C","INDIA",2000
"0013095_2_11","b12",">50",">5.6724253419715","C","INDIA",2000
"0013095_2_11","sCD4","1.05898536344937","1.0421937369662","C","INDIA",2000
"001428_2_42","1.00E+09","1.48192466059412","1.41578506624254","C","INDIA",2000
"001428_2_42","10-1074","0.0243593275989849","0.0492219266902581","C","INDIA",2000
"001428_2_42","2F5",">50",">5.6724253419715","C","INDIA",2000
"001428_2_42","2G12",">50",">5.6724253419715","C","INDIA",2000
"001428_2_42","3BNC117","<0.0107624505349813","<0.0193128188161893","C","INDIA",2000
"001428_2_42","4.00E+10","6.9334300231947","3.0288493530961","C","INDIA",2000
"001428_2_42","DH511.2","3.32666332441881","2.11325512076425","C","INDIA",2000
"001428_2_42","N6","0.00488051153981723","0.00948401383499175","C","INDIA",2000
"001428_2_42","PG9","<0.00774933162138912","<0.0266301268988572","C","INDIA",2000
"001428_2_42","PGDM1400","<0.00303451549570657","<0.0144453178945282","C","INDIA",2000
"001428_2_42","PGT121","0.0183647072518655","0.0281543977856773","C","INDIA",2000
"001428_2_42","PGT128","0.0313411831594257","0.0455095753228517","C","INDIA",2000
"001428_2_42","PGT145","0.00151956896911703","0.0306991573854777","C","INDIA",2000
"001428_2_42","VRC01","<0.0179164476211045","<0.0273496877345668","C","INDIA",2000
"001428_2_42","VRC07","0.00248965245062017","0.00568046588768293","C","INDIA",2000
"001428_2_42","VRC07-523-LS","<0.0013615988333121","<0.00463005449578612","C","INDIA",2000
"001428_2_42","VRC13","0.0606227152450819","0.0853930824826933","C","INDIA",2000
"001428_2_42","VRC26.08",">11.1723746307189",">4.34547352574292","C","INDIA",2000
"001428_2_42","VRC26.25","0.398347347923243","0.826574885520117","C","INDIA",2000
"001428_2_42","b12",">48.996268911204",">5.64381686316484","C","INDIA",2000
"001428_2_42","sCD4","5.99216154655397","2.80751683904158","C","INDIA",2000
"00836_2_5","1.00E+09","0.671411561547281","0.828192105454243","C","INDIA",2000
"00836_2_5","10-1074",">50",">5.6724253419715","C","INDIA",2000
"00836_2_5","2F5",">50",">5.6724253419715","C","INDIA",2000
"00836_2_5","2G12",">50",">5.6724253419715","C","INDIA",2000
"00836_2_5","3BNC117",">41.8742387688205",">5.42730903755632","C","INDIA",2000
"00836_2_5","4.00E+10","1.7993614445129","1.54505972304192","C","INDIA",2000
"00836_2_5","DH511.2","1.68947768133251","1.43159991408072","C","INDIA",2000
"00836_2_5","N6","0.00301107188902351","0.00810103231331303","C","INDIA",2000
"00836_2_5","PG9",">35.7274654971325",">5.26877198737548","C","INDIA",2000
"00836_2_5","PGDM1400","0.00630479167211722","0.0145291883955691","C","INDIA",2000
"00836_2_5","PGT121",">31.7091051506074",">5.03226721463687","C","INDIA",2000
"00836_2_5","PGT128",">50",">5.6724253419715","C","INDIA",2000
"00836_2_5","PGT145","0.887","0.916094422938358","C","INDIA",2000
"00836_2_5","VRC01","0.162589239039308","0.224725664640291","C","INDIA",2000
"00836_2_5","VRC07","0.00937324800584242","0.0419273505950717","C","INDIA",2000
"00836_2_5","VRC07-523-LS","0.00222183432363263","0.00686125974604584","C","INDIA",2000
"00836_2_5","VRC13",">50",">5.6724253419715","C","INDIA",2000
"00836_2_5","VRC26.08",">50",">5.6724253419715","C","INDIA",2000
"00836_2_5","VRC26.25",">50",">5.6724253419715","C","INDIA",2000
"00836_2_5","b12",">50",">5.6724253419715","C","INDIA",2000
"00836_2_5","sCD4",">16.5075740192192",">4.18086225125369","C","INDIA",2000
"26191_2_48","1.00E+09","1.62384041547297","1.44055922418902","C","INDIA",2000
"26191_2_48","10-1074","0.0148411139390206","0.0315452155407931","C","INDIA",2000
"26191_2_48","2F5",">50",">5.6724253419715","C","INDIA",2000
"26191_2_48","2G12",">50",">5.6724253419715","C","INDIA",2000
"26191_2_48","3BNC117","0.0481134945698478","0.0689494590523934","C","INDIA",2000
"26191_2_48","4.00E+10","3.60401449131347","2.23090514176318","C","INDIA",2000
"26191_2_48","DH511.2","1.64342235948305","1.40596628501894","C","INDIA",2000
"26191_2_48","N6","0.0560848805095871","0.0831061603485427","C","INDIA",2000
"26191_2_48","PG9","0.137820050421535","0.186981162503193","C","INDIA",2000
"26191_2_48","PGDM1400","0.00464771282052485","0.01021239318098","C","INDIA",2000
"26191_2_48","PGT121","0.128237207542654","0.178043427418035","C","INDIA",2000
"26191_2_48","PGT128","0.020284481532005","0.0293854247449797","C","INDIA",2000
"26191_2_48","PGT145","0.053","0.0745054363636298","C","INDIA",2000
"26191_2_48","VRC01","0.211443892152533","0.28160183958027","C","INDIA",2000
"26191_2_48","VRC07","0.104011413945342","0.147618647620079","C","INDIA",2000
"26191_2_48","VRC07-523-LS","0.055856649990659","0.0805297647691572","C","INDIA",2000
"26191_2_48","VRC13","0.0374859206404978","0.0533335644356264","C","INDIA",2000
"26191_2_48","VRC26.08","0.001","0.00144197417390632","C","INDIA",2000
"26191_2_48","VRC26.25","0.000271441761659491","0.00105701103843681","C","INDIA",2000
"26191_2_48","b12","2.29832580989326","1.76439015551715","C","INDIA",2000
"26191_2_48","sCD4","18.5854782020802","4.29195507593584","C","INDIA",2000
"541_F1_A7_2","1.00E+09","1.21799917943077","1.14925907232861","C","TANZANIA",2000
"541_F1_A7_2","10-1074",">20",">4.39231742277876","C","TANZANIA",2000
"541_F1_A7_2","2F5",">50",">5.6724253419715","C","TANZANIA",2000
"541_F1_A7_2","2G12","29.6","4.93545974780529","C","TANZANIA",2000
"541_F1_A7_2","3BNC117","0.07","0.0976107966264223","C","TANZANIA",2000
"541_F1_A7_2","4.00E+10","29.5","4.93073733756289","C","TANZANIA",2000
"541_F1_A7_2","DH511.2","20.7969997836226","4.44605766654827","C","TANZANIA",2000
"541_F1_A7_2","N6","0.032","0.0454429707611671","C","TANZANIA",2000
"541_F1_A7_2","PG9","0.05","0.070389327891398","C","TANZANIA",2000
"541_F1_A7_2","PGDM1400","0.016","0.0229004021100788","C","TANZANIA",2000
"541_F1_A7_2","PGT121",">36.8403149864039",">5.24572270224059","C","TANZANIA",2000
"541_F1_A7_2","PGT128",">10",">3.4594316186373","C","TANZANIA",2000
"541_F1_A7_2","PGT145","0.413","0.498761465671852","C","TANZANIA",2000
"541_F1_A7_2","VRC01","0.17","0.22650852980868","C","TANZANIA",2000
"541_F1_A7_2","VRC07","0.052","0.0731347046302154","C","TANZANIA",2000
"541_F1_A7_2","VRC07-523-LS","0.023","0.0328061450832415","C","TANZANIA",2000
"541_F1_A7_2","VRC13","0.043","0.0607391578576785","C","TANZANIA",2000
"541_F1_A7_2","VRC26.08","0.005","0.00719550140420377","C","TANZANIA",2000
"541_F1_A7_2","VRC26.25","<3e-04","<0.000432743603971136","C","TANZANIA",2000
"541_F1_A7_2","b12",">50",">5.6724253419715","C","TANZANIA",2000
"541_F1_A7_2","sCD4","1.6","1.37851162325373","C","TANZANIA",2000
"98_F4_H5_13","1.00E+09","1.419","1.27441076931784","C","TANZANIA",2000
"98_F4_H5_13","10-1074","0.962","0.972325041557152","C","TANZANIA",2000
"98_F4_H5_13","2F5",">50",">5.6724253419715","C","TANZANIA",2000
"98_F4_H5_13","2G12",">50",">5.6724253419715","C","TANZANIA",2000
"98_F4_H5_13","3BNC117",">20",">4.39231742277876","C","TANZANIA",2000
"98_F4_H5_13","4.00E+10",">50",">5.6724253419715","C","TANZANIA",2000
"98_F4_H5_13","DH511.2","12.7159899339375","3.77778692268417","C","TANZANIA",2000
"98_F4_H5_13","N6","1.858","1.51500591643373","C","TANZANIA",2000
"98_F4_H5_13","PG9",">10",">3.4594316186373","C","TANZANIA",2000
"98_F4_H5_13","PGDM1400",">50",">5.6724253419715","C","TANZANIA",2000
"98_F4_H5_13","PGT121","1.35131234853081","1.23698535993801","C","TANZANIA",2000
"98_F4_H5_13","PGT128","0.53","0.613531652917927","C","TANZANIA",2000
"98_F4_H5_13","PGT145",">50",">5.6724253419715","C","TANZANIA",2000
"98_F4_H5_13","VRC01",">10",">3.4594316186373","C","TANZANIA",2000
"98_F4_H5_13","VRC07",">25",">4.70043971814109","C","TANZANIA",2000
"98_F4_H5_13","VRC07-523-LS","4.681","2.5061449029796","C","TANZANIA",2000
"98_F4_H5_13","VRC13",">25",">4.70043971814109","C","TANZANIA",2000
"98_F4_H5_13","VRC26.08",">25",">4.70043971814109","C","TANZANIA",2000
"98_F4_H5_13","VRC26.25",">25",">4.70043971814109","C","TANZANIA",2000
"98_F4_H5_13","b12",">50",">5.6724253419715","C","TANZANIA",2000
"98_F4_H5_13","sCD4","13.6","3.86789646399265","C","TANZANIA",2000
"RHPA4259_7","1.00E+09","0.75849039000862","0.993008501557089","B","UNITED STATES",2000
"RHPA4259_7","10-1074","0.0168253491185379","0.0313392114909963","B","UNITED STATES",2000
"RHPA4259_7","2F5","15.808476114053","4.08147837881457","B","UNITED STATES",2000
"RHPA4259_7","2G12",">44.7439020221698",">5.52179416396843","B","UNITED STATES",2000
"RHPA4259_7","3BNC117","<0.0241543963806592","<0.0412378751318261","B","UNITED STATES",2000
"RHPA4259_7","4.00E+10",">7.54203860241223",">3.17902395209503","B","UNITED STATES",2000
"RHPA4259_7","DH511.2","4.48138109457395","2.46312605327501","B","UNITED STATES",2000
"RHPA4259_7","N6","0.0167064350998839","0.0261025626539444","B","UNITED STATES",2000
"RHPA4259_7","PG9",">16.703210435145",">4.28100815476039","B","UNITED STATES",2000
"RHPA4259_7","PGDM1400","0.397564550108466","0.549617572570618","B","UNITED STATES",2000
"RHPA4259_7","PGT121","0.0154176527987426","0.0240296832831874","B","UNITED STATES",2000
"RHPA4259_7","PGT128","0.0261664618703838","0.037706830957686","B","UNITED STATES",2000
"RHPA4259_7","PGT145","0.0248068578613767","0.0418785301356667","B","UNITED STATES",2000
"RHPA4259_7","VRC01","0.0472969563553288","0.0704891550574369","B","UNITED STATES",2000
"RHPA4259_7","VRC07","0.029509231696709","0.0435279681614234","B","UNITED STATES",2000
"RHPA4259_7","VRC07-523-LS","0.0110996598696348","0.0211131967567562","B","UNITED STATES",2000
"RHPA4259_7","VRC13","0.205959208940296","0.286942750594163","B","UNITED STATES",2000
"RHPA4259_7","VRC26.08",">39.7635364383525",">5.36562344633303","B","UNITED STATES",2000
"RHPA4259_7","VRC26.25",">70.7106781186547",">6.16708192927336","B","UNITED STATES",2000
"RHPA4259_7","b12","<0.119549961732595","<0.210814242139921","B","UNITED STATES",2000
"RHPA4259_7","sCD4","4.8538563450248","2.58963002759944","B","UNITED STATES",2000
"THRO4156","1.00E+09","0.149761734764236","0.264203452343151","B","UNITED STATES",2000
"THRO4156","10-1074",">35.0362959184022",">5.1817005173807","B","UNITED STATES",2000
"THRO4156","2F5",">50.8232681441084",">5.69558203894128","B","UNITED STATES",2000
"THRO4156","2G12",">51.2780227632341",">5.70821296456116","B","UNITED STATES",2000
"THRO4156","3BNC117","2.46904197034546","1.80040083369314","B","UNITED STATES",2000
"THRO4156","4.00E+10","0.807025840728166","1.01985822647408","B","UNITED STATES",2000
"THRO4156","DH511.2","0.382821447944208","0.528693891098644","B","UNITED STATES",2000
"THRO4156","N6","1.00028445120925","1.02730531482164","B","UNITED STATES",2000
"THRO4156","PG9",">13.0008130869807",">3.8249952176938","B","UNITED STATES",2000
"THRO4156","PGDM1400","0.0765185139514488","0.106970575186216","B","UNITED STATES",2000
"THRO4156","PGT121",">41.501774926937",">5.41702924821187","B","UNITED STATES",2000
"THRO4156","PGT128",">45.8502021602336",">5.5509271389927","B","UNITED STATES",2000
"THRO4156","PGT145","0.00875839524367827","0.01355098167307","B","UNITED STATES",2000
"THRO4156","VRC01",">4.15029438866651",">2.38486426172274","B","UNITED STATES",2000
"THRO4156","VRC07","2.59755128264925","1.85320438642829","B","UNITED STATES",2000
"THRO4156","VRC07-523-LS","0.96441462703895","0.974131414170709","B","UNITED STATES",2000
