"virusStrain","serumStrain","titer","virusYear","serumYear","cluster","color"
"A/Auckland/10/1997","A/Netherlands/218/1995","<80",1997,1995,"SY97","lightblue"
"A/Auckland/10/1997","A/Netherlands/172/1996","242",1997,1996,"SY97","lightblue"
"A/Auckland/10/1997","A/Sichuan/2/1987","<10",1997,1987,"SY97","lightblue"
"A/Auckland/10/1997","A/Guangdong/25/1993","<10",1997,1993,"SY97","lightblue"
"A/Auckland/10/1997","A/Johannesburg/33/1994","<10",1997,1994,"SY97","lightblue"
"A/Auckland/10/1997","A/Netherlands/47/1995","16",1997,1995,"SY97","lightblue"
"A/Auckland/10/1997","A/Nanchang/933/1995","<188",1997,1995,"SY97","lightblue"
"A/Auckland/10/1997","A/Lyon/2279/1995","<100",1997,1995,"SY97","lightblue"
"A/Auckland/10/1997","A/Singapore/1/1996","<120",1997,1996,"SY97","lightblue"
"A/Auckland/10/1997","A/Brisbane/8/1996","80",1997,1996,"SY97","lightblue"
"A/Auckland/10/1997","A/Auckland/10/1997","4434",1997,1997,"SY97","lightblue"
"A/Auckland/10/1997","A/Sydney/5/1997","2560",1997,1997,"SY97","lightblue"
"A/Auckland/10/1997","A/Netherlands/5/1998","196",1997,1998,"SY97","lightblue"
"A/Auckland/10/1997","A/Netherlands/18/1994","38",1997,1994,"SY97","lightblue"
"A/Auckland/10/1997","A/Philipdarkgreens/2/1982","<10",1997,1982,"SY97","lightblue"
"A/Auckland/10/1997","A/Beijing/32/1992","<10",1997,1992,"SY97","lightblue"
"A/Auckland/10/1997","A/Netherlands/286/1997","60",1997,1997,"SY97","lightblue"
"A/Auckland/10/1997","A/Sydney/5/1997","7680",1997,1997,"SY97","lightblue"
"A/HongKong/280/1997","A/Netherlands/1/1995","80",1997,1995,"WU95","darkgreen"
"A/HongKong/280/1997","A/Netherlands/218/1995","108",1997,1995,"WU95","darkgreen"
"A/HongKong/280/1997","A/Netherlands/172/1996","863",1997,1996,"WU95","darkgreen"
"A/HongKong/280/1997","A/Nanchang/933/1995","431",1997,1995,"WU95","darkgreen"
"A/HongKong/280/1997","A/Lyon/2279/1995","320",1997,1995,"WU95","darkgreen"
"A/HongKong/280/1997","A/Singapore/1/1996","640",1997,1996,"WU95","darkgreen"
"A/HongKong/280/1997","A/Brisbane/8/1996","923",1997,1996,"WU95","darkgreen"
"A/HongKong/280/1997","A/Auckland/10/1997","640",1997,1997,"WU95","darkgreen"
"A/HongKong/280/1997","A/Sydney/5/1997","320",1997,1997,"WU95","darkgreen"
"A/HongKong/280/1997","A/Netherlands/5/1998","923",1997,1998,"WU95","darkgreen"
"A/Netherlands/300/1997","A/HongKong/1/1968","<10",1997,1968,"SY97","lightblue"
"A/Netherlands/300/1997","A/PortChalmers/1/1973","<10",1997,1973,"SY97","lightblue"
"A/Netherlands/300/1997","A/Netherlands/172/1996","422",1997,1996,"SY97","lightblue"
"A/Netherlands/300/1997","A/Sichuan/2/1987","<10",1997,1987,"SY97","lightblue"
"A/Netherlands/300/1997","A/Beijing/353/1989","<10",1997,1989,"SY97","lightblue"
"A/Netherlands/300/1997","A/Guangdong/25/1993","<10",1997,1993,"SY97","lightblue"
"A/Netherlands/300/1997","A/Johannesburg/33/1994","<10",1997,1994,"SY97","lightblue"
"A/Netherlands/300/1997","A/Lyon/2279/1995","63",1997,1995,"SY97","lightblue"
"A/Netherlands/300/1997","A/Singapore/1/1996","48",1997,1996,"SY97","lightblue"
"A/Netherlands/300/1997","A/Brisbane/8/1996","115",1997,1996,"SY97","lightblue"
"A/Netherlands/300/1997","A/Auckland/10/1997","3880",1997,1997,"SY97","lightblue"
"A/Netherlands/300/1997","A/Sydney/5/1997","2560",1997,1997,"SY97","lightblue"
"A/Netherlands/300/1997","A/Netherlands/5/1998","211",1997,1998,"SY97","lightblue"
"A/Netherlands/300/1997","A/Philipdarkgreens/2/1982","<10",1997,1982,"SY97","lightblue"
"A/Netherlands/300/1997","A/Beijing/32/1992","<10",1997,1992,"SY97","lightblue"
"A/Netherlands/300/1997","A/Netherlands/286/1997","160",1997,1997,"SY97","lightblue"
"A/Netherlands/300/1997","A/Sydney/5/1997","2560",1997,1997,"SY97","lightblue"
"A/Sydney/5/1997","A/HongKong/1/1968","<10",1997,1968,"SY97","lightblue"
"A/Sydney/5/1997","A/PortChalmers/1/1973","<10",1997,1973,"SY97","lightblue"
"A/Sydney/5/1997","A/Netherlands/1/1995","<40",1997,1995,"SY97","lightblue"
"A/Sydney/5/1997","A/Netherlands/172/1996","117",1997,1996,"SY97","lightblue"
"A/Sydney/5/1997","A/Sichuan/2/1987","<10",1997,1987,"SY97","lightblue"
"A/Sydney/5/1997","A/Beijing/353/1989","<10",1997,1989,"SY97","lightblue"
"A/Sydney/5/1997","A/Beijing/32/1992","<5",1997,1992,"SY97","lightblue"
"A/Sydney/5/1997","A/HongKong/34/1990","<5",1997,1990,"SY97","lightblue"
"A/Sydney/5/1997","A/Shandong/9/1993","<5",1997,1993,"SY97","lightblue"
"A/Sydney/5/1997","A/Guangdong/25/1993","<10",1997,1993,"SY97","lightblue"
"A/Sydney/5/1997","A/Johannesburg/33/1994","<10",1997,1994,"SY97","lightblue"
"A/Sydney/5/1997","A/Finland/338/1995","70",1997,1995,"SY97","lightblue"
"A/Sydney/5/1997","A/Netherlands/47/1995","<10",1997,1995,"SY97","lightblue"
"A/Sydney/5/1997","A/Nanchang/933/1995","80",1997,1995,"SY97","lightblue"
"A/Sydney/5/1997","A/Lyon/2279/1995","45",1997,1995,"SY97","lightblue"
"A/Sydney/5/1997","A/Singapore/1/1996","<40",1997,1996,"SY97","lightblue"
"A/Sydney/5/1997","A/Brisbane/8/1996","80",1997,1996,"SY97","lightblue"
"A/Sydney/5/1997","A/Auckland/10/1997","3880",1997,1997,"SY97","lightblue"
"A/Sydney/5/1997","A/Sydney/5/1997","3880",1997,1997,"SY97","lightblue"
"A/Sydney/5/1997","A/Netherlands/5/1998","88",1997,1998,"SY97","lightblue"
